timestamp,survey_id,agent_id,city_id,collection_channel,gender,birth_date,arrival_date,district_id,engagement_feeling,media_source,social_media,messaging_app,agent_category,agent_type,influencers,relationship_cat1,relationship_cat2,relationship_cat3,relationship_cat4,meeting_place,opinion_share,opinion_change,engagement_wish,engagement_type,engagement_freq,engagement_score
2020/06/25 8:10:55 PM UTC+3,221,221,Tallinn,Survey,Woman,1979-11-10,1979-11-10,Kristiine,2,"a. Sotsiaalmeediast (Facebook, Twitter, YouTube, LinkedIn, Instagram ... );e. Uudiskirjadest;i. Televisioonist",a. Facebook;g. Pinterest,b. Whatsapp,"2. Haridus, teadus ja innovatsioon",e. Akadeemiline uurimistöö ja ülikool,e. Akadeemiline uurimistöö ja ülikool,Neutraalne,Poolt (hea suhe ja vastastikune mõju),Neutraalne,Poolt (hea suhe ja vastastikune mõju),"a. Naabrusühendused ja linnaosaüritused;b. Ülemaailmsed reklaamiüritused ja foorumid;e. Linna infrastruktuur (avalik kinnisvara, transpordisüsteemid, avalikud spordi- ja ajaveetmise kohad);g. Online (veebifoorumid ja rakendused)",3,3,a. Jah,"a. Online-uuringud;c. Vestlus telefoni, veebikõne või kohtumise teel;d. Mobiilse hääletamise rakendus",c. Üks tund nädalas,
2020/06/26 10:11:11 AM UTC+3,222,222,Tallinn,Survey,Woman,2020-10-16,1996-04-09,Mustamäe,2,d. Infoveebilehtedest ja internetist;e. Uudiskirjadest;g. Ajalehtedest (professioonaalsest ajakirjandusest);h. Raadiost,a. Facebook,b. Whatsapp,"2. Haridus, teadus ja innovatsioon",l. Individuaalne kodanik,a. Riiklik valitsus,Neutraalne,Poolt (hea suhe ja vastastikune mõju),Neutraalne,Neutraalne,"a. Naabrusühendused ja linnaosaüritused;e. Linna infrastruktuur (avalik kinnisvara, transpordisüsteemid, avalikud spordi- ja ajaveetmise kohad);g. Online (veebifoorumid ja rakendused)",4,3,a. Jah,a. Online-uuringud;b. Õpitoad;d. Mobiilse hääletamise rakendus,b. Üks tund päevas,
2019/11/08 1:10:03 PM UTC+8,223,223,Taipei,Survey,Woman,2019-02-22,2015-09-10,Dà'ān/大安,1,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... );Word to mouth between friends, family and neighbors;Informational websites and Internet;Emails and Newsletters;Newspaper Industry (Professional Journalism);Radio",Facebook;Youtube;Instagram,Line;FB messenger,"2. University Academics, Research & Innovation",Academic Research & University,"Academic Research & University;Independent Designer, Architect or Developer;International NGOs and Third Sector;Individual Citizen",Neutral,Pro (good relationship and mutual influence),Neutral,Pro (good relationship and mutual influence),"Urban Infrastructure (Public Real-Estate, Transportation systems, Public Sport and Leisure areas);City Council or other Governmental Deliberative Assemblies;Online (web forums and applications)",2,4,Yes,Online Survey Studies;Participative Workshops;Mobile Voting Application,One hour a week,
2019/11/08 1:15:36 PM UTC+8,224,224,Taipei,Survey,Woman,1980-08-22,2005-06-22,Dà'ān/大安,5,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... );Word to mouth between friends, family and neighbors;Informational websites and Internet",Facebook;Youtube,Line;Whatsapp;WeChat,3. Private Sector,Individual Citizen,Individual Citizen,Neutral,Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Global promotional events and forums;Online (web forums and applications),2,4,Yes,Online Survey Studies,One hour a week,
2019/11/08 1:18:56 PM UTC+8,225,225,Taipei,Survey,Woman,1988-12-10,2012-01-01,Sōngshān/松山,1,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Word to mouth between friends, family and neighbors;Informational websites and Internet",Facebook;Youtube;Instagram,Line;Whatsapp;Telegram,"2. University Academics, Research & Innovation",Corporate Company (IT or Construction Industry),Government (National);Government (Local);Public Services;Financial and Founding Partner,Neutral,Neutral,Neutral,Neutral,Global promotional events and forums;Innovation and startup support structure;Online (web forums and applications),2,4,No,Online Survey Studies,Less than one hour a year,
2019/11/08 2:03:22 PM UTC+8,226,226,Taipei,Survey,Woman,1991-11-12,2017-07-01,Dà'ān/大安,1,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Word to mouth between friends, family and neighbors;Informational websites and Internet;Emails and Newsletters;Television",Facebook;Twitter;Youtube;Medium;LinkedIn;Instagram,Line;Slack,3. Private Sector,"eCommerce, Startup, Small and Medium Enterprise",Government (National);Government (Local);Public Services;Financial and Founding Partner;Academic Research & University;Private Research & Innovation;Corporate Company (IT or Construction Industry);International NGOs and Third Sector,Neutral,Neutral,Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),"Neighborhood associations and district events;Global promotional events and forums;Innovation and startup support structure;Business clusters and entrepreneurial ecosystems;Urban Infrastructure (Public Real-Estate, Transportation systems, Public Sport and Leisure areas)",3,3,Yes,Online Survey Studies;Participative Workshops;Mobile Voting Application,One hour a week,
2019/11/08 3:54:52 PM UTC+8,227,227,Taipei,Survey,Woman,1971-07-10,2016-04-16,Zhōngshān/中山,1,Informational websites and Internet;Newspaper Industry (Professional Journalism),Instagram,Line;Whatsapp,3. Private Sector,Individual Citizen,International NGOs and Third Sector,Neutral,Neutral,Neutral,Neutral,Global promotional events and forums,2,2,No,Online Survey Studies,Less than one hour a year,
2019/11/08 4:14:45 PM UTC+8,228,228,Taipei,Survey,Woman,1984-03-23,1984-03-23,New Taipei City,2,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... )",Facebook,Line,3. Private Sector,Individual Citizen,International NGOs and Third Sector,Neutral,Neutral,Neutral,Neutral,Neighborhood associations and district events;Global promotional events and forums,2,2,Yes,,One hour a month,
2019/11/08 5:15:19 PM UTC+8,229,229,Taipei,Survey,Woman,1981-01-04,2012-06-25,Zhōngzhèng/中正,1,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Informational websites and Internet;Newspaper Industry (Professional Journalism);Television;The reporter https://www.twreporter.org/",Facebook;Youtube,Line;Whatsapp,"2. University Academics, Research & Innovation",Individual Citizen,"Grassroot Movement, Local Association and Non-Profit;International NGOs and Third Sector",Contrary (bad relationship and oppositions in decision-making),Neutral,Contrary (bad relationship and oppositions in decision-making),Contrary (bad relationship and oppositions in decision-making),Innovation and startup support structure;Online (web forums and applications),2,3,Yes,Online Survey Studies;Participative Workshops;Community Project Management,One hour a week,
2019/11/08 7:40:45 PM UTC+8,230,230,Taipei,Survey,Woman,1984-12-13,1985-12-13,Dà'ān/大安,7,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... );Word to mouth between friends, family and neighbors",Facebook;Medium;Instagram,Line;Whatsapp,3. Private Sector,Corporate Company (IT or Construction Industry),"Government (National);Government (Local);Private Research & Innovation;Corporate Company (IT or Construction Industry);eCommerce, Startup, Small and Medium Enterprise;Independent Designer, Architect or Developer;Grassroot Movement, Local Association and Non-Profit;International NGOs and Third Sector;Individual Citizen",Neutral,Neutral,Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Global promotional events and forums;Innovation and startup support structure;Business clusters and entrepreneurial ecosystems;Online (web forums and applications),3,3,Yes,Online Survey Studies;Mobile Voting Application;Community Project Management,One hour a month,
2019/11/08 9:32:20 PM UTC+8,231,231,Taipei,Survey,Woman,2019-11-30,2019-11-20,New Taipei City,3,"Word to mouth between friends, family and neighbors",Facebook;Twitter;Youtube;Instagram,Line;Whatsapp;Messenger,"2. University Academics, Research & Innovation",Government (Local),Government (National);Government (Local),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Global promotional events and forums;Innovation and startup support structure;Business clusters and entrepreneurial ecosystems;City Council or other Governmental Deliberative Assemblies,5,3,Yes,Online Survey Studies;Participative Workshops;Mobile Voting Application;Community Project Management,One hour a week,
2019/11/09 1:22:53 PM UTC+8,232,232,Taipei,Survey,Woman,1987-06-06,1987-06-06,New Taipei City,4,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Word to mouth between friends, family and neighbors;Informational websites and Internet;Emails and Newsletters;Print Communication (Books, Flyers, Independent Activist Newspapers ... );Newspaper Industry (Professional Journalism);Television",Facebook;Youtube,Line;Whatsapp;Skype/FB messenger,3. Private Sector,"eCommerce, Startup, Small and Medium Enterprise","eCommerce, Startup, Small and Medium Enterprise;Individual Citizen",Neutral,Neutral,Neutral,Neutral,Neighborhood associations and district events;Online (web forums and applications),4,2,Yes,Participative Workshops,One hour a month,
2019/11/09 2:07:48 AM UTC+8,233,233,Taipei,Survey,Woman,1998-05-27,2019-06-23,Nèihú/內湖,5,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Word to mouth between friends, family and neighbors;Informational websites and Internet",Facebook;Instagram;Snapchat,Line;Whatsapp,"4. Civil Society, Social and Third Sector","eCommerce, Startup, Small and Medium Enterprise","Government (Local);Academic Research & University;Private Research & Innovation;eCommerce, Startup, Small and Medium Enterprise;Individual Citizen",Neutral,Neutral,Neutral,Neutral,"Neighborhood associations and district events;Global promotional events and forums;Urban Infrastructure (Public Real-Estate, Transportation systems, Public Sport and Leisure areas)",3,2,Yes,Online Survey Studies;Participative Workshops;Mobile Voting Application,One hour a month,
2019/11/09 9:59:54 AM UTC+8,234,234,Taipei,Survey,Woman,1975-01-25,2010-10-10,Nángang,2,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... );Word to mouth between friends, family and neighbors;Television",Facebook,Line,"4. Civil Society, Social and Third Sector",Individual Citizen,"Government (National);Government (Local);Grassroot Movement, Local Association and Non-Profit",Neutral,Neutral,Neutral,Neutral,Online (web forums and applications),1,3,No,Online Survey Studies;Mobile Voting Application,One hour a month,
2019/11/10 5:41:41 PM UTC+8,235,235,Taipei,Survey,Woman,1992-02-11,2017-04-10,Zhōngshān/中山,1,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Word to mouth between friends, family and neighbors;Informational websites and Internet;Print Communication (Books, Flyers, Independent Activist Newspapers ... );Television",Facebook;Youtube;Instagram,Line;Whatsapp;Messenger o,"2. University Academics, Research & Innovation",Academic Research & University,Government (National);Government (Local),Neutral,Neutral,Neutral,Neutral,City Council or other Governmental Deliberative Assemblies,1,2,No,Online Survey Studies,One hour a month,
2019/11/10 7:01:34 PM UTC+8,236,236,Taipei,Survey,Woman,1968-06-06,1999-08-08,Beitóu/北投,7,"Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... );Informational websites and Internet;Television",Facebook;Youtube,Line;WeChat,"4. Civil Society, Social and Third Sector",Individual Citizen,"Independent Designer, Architect or Developer",Contrary (bad relationship and oppositions in decision-making),Neutral,Neutral,Pro (good relationship and mutual influence),Neighborhood associations and district events;Online (web forums and applications),3,2,No,Online Survey Studies;Mobile Voting Application,Less than one hour a year,
2019/11/11 12:39:20 PM UTC+8,237,237,Taipei,Survey,Woman,1974-03-04,2011-10-10,Wénshān/文山,3,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;g. Newspaper Industry (Professional Journalism)",a. Facebook;c. Youtube,I don't use a cell phone.,"2. University Academics, Research & Innovation",e. Academic Research & University,"e. Academic Research & University;j. Grassroot Movement, Local Association and Non-Profit;k. International NGOs and Third Sector",Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Contrary (bad relationship and oppositions in decision-making),Pro (good relationship and mutual influence),a. Neighborhood associations and district events;g. Online (web forums and applications),3,3,a. Yes,"a. Online Survey Studies;b. Participative Workshops;c. One-to-one Interviews by phone, webcall or meeting;d. Mobile Voting Application;e. Community Project Management",c. One hour a week,
2019/11/11 4:04:27 PM UTC+8,238,238,Taipei,Survey,Woman,1984-11-29,2009-09-11,Xìnyì/信義,7,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );b. Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... )",a. Facebook;c. Youtube;d. Medium;e. LinkedIn,d. Slack;Facebook messenger,"2. University Academics, Research & Innovation",g. Corporate Company (IT or Construction Industry),a. Government (National);b. Government (Local);d. Financial and Founding Partner;e. Academic Research & University;g. Corporate Company (IT or Construction Industry),Neutral,Pro (good relationship and mutual influence),Neutral,Neutral,d. Business clusters and entrepreneurial ecosystems,5,3,a. Yes,"a. Online Survey Studies;b. Participative Workshops;c. One-to-one Interviews by phone, webcall or meeting;d. Mobile Voting Application;e. Community Project Management",f. Less than one hour a year,
2019/11/11 9:22:25 PM UTC+8,239,239,Taipei,Survey,Woman,1977-10-31,1977-10-31,Dà'ān/大安,1,"c. Word to mouth between friends, family and neighbors",a. Facebook,a. Line,"2. University Academics, Research & Innovation",e. Academic Research & University,a. Government (National),Neutral,Pro (good relationship and mutual influence),Neutral,Neutral,b. Global promotional events and forums,2,3,a. Yes,a. Online Survey Studies,e. One hour a year,
2019/11/12 12:16:27 AM UTC+8,240,240,Taipei,Survey,Woman,1969-02-10,1972-02-01,,10,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... )",a. Facebook,None,3. Private Sector,l. Individual Citizen,l. Individual Citizen,Neutral,Neutral,Neutral,Neutral,I don't meet decision maker regularly,2,3,a. Yes,a. Online Survey Studies,d. One hour a month,
2019/11/12 2:11:20 PM UTC+8,241,241,Taipei,Survey,Woman,1986-01-01,1986-01-01,Zhōngshān/中山,10,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;f. Print Communication (Books, Flyers, Independent Activist Newspapers ... )",a. Facebook;c. Youtube,a. Line;c. WeChat,"4. Civil Society, Social and Third Sector","h. eCommerce, Startup, Small and Medium Enterprise","h. eCommerce, Startup, Small and Medium Enterprise;l. Individual Citizen",Neutral,Neutral,Neutral,Neutral,g. Online (web forums and applications),5,3,a. Yes,a. Online Survey Studies;d. Mobile Voting Application,f. Less than one hour a year,
2019/11/12 5:14:57 PM UTC+8,242,242,Taipei,Survey,Woman,1980-09-29,2010-10-15,New Taipei City,5,"c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;i. Television",a. Facebook;c. Youtube,a. Line,3. Private Sector,"i. Independent Designer, Architect or Developer",l. Individual Citizen,Neutral,Neutral,Neutral,Neutral,None,1,1,a. Yes,a. Online Survey Studies,f. Less than one hour a year,
2019/11/12 6:07:22 PM UTC+8,243,243,Taipei,Survey,Woman,1980-01-30,1980-01-30,Nángang/南港,6,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;g. Newspaper Industry (Professional Journalism)",a. Facebook;c. Youtube;f. Instagram,a. Line,3. Private Sector,l. Individual Citizen,l. Individual Citizen,Neutral,Neutral,Neutral,Neutral,g. Online (web forums and applications),3,3,b. No,d. Mobile Voting Application,f. Less than one hour a year,
2019/11/12 9:49:31 AM UTC+8,244,244,Taipei,Survey,Woman,1997-01-31,2015-09-05,Zhōngshān/中山,8,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );b. Messaging Applications (Line, WhatsApp, WeChat, Slack, Telegram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet",a. Facebook;e. LinkedIn;f. Instagram,a. Line,5. Media,"h. eCommerce, Startup, Small and Medium Enterprise","h. eCommerce, Startup, Small and Medium Enterprise",Neutral,Neutral,Neutral,Neutral,d. Business clusters and entrepreneurial ecosystems,2,4,a. Yes,"a. Online Survey Studies;b. Participative Workshops;c. One-to-one Interviews by phone, webcall or meeting;d. Mobile Voting Application;e. Community Project Management",c. One hour a week,
2019/11/13 10:33:46 AM UTC+8,245,245,Taipei,Survey,Woman,1988-11-07,2016-10-17,Banqiao,3,"a. Social Medias (Facebook, Twitter, Youtube, LinkedIn, Instagram ... );c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet;g. Newspaper Industry (Professional Journalism)",a. Facebook;c. Youtube;d. Medium;e. LinkedIn;f. Instagram,a. Line;c. WeChat;d. Slack,5. Media,"h. eCommerce, Startup, Small and Medium Enterprise",c. Public Services;e. Academic Research & University;f. Private Research & Innovation;g. Corporate Company (IT or Construction Industry),Neutral,Neutral,Neutral,Neutral,d. Business clusters and entrepreneurial ecosystems;g. Online (web forums and applications),3,3,a. Yes,"b. Participative Workshops;c. One-to-one Interviews by phone, webcall or meeting;e. Community Project Management",d. One hour a month,
2019/11/13 11:47:00 PM UTC+8,246,246,Taipei,Survey,Woman,2019-09-01,2011-07-10,Dà'ān/大安,1,"c. Word to mouth between friends, family and neighbors;d. Informational websites and Internet",c. Youtube;e. LinkedIn;f. Instagram;g. Pinterest,a. Line,"2. University Academics, Research & Innovation",g. Corporate Company (IT or Construction Industry),a. Government (National);e. Academic Research & University;g. Corporate Company (IT or Construction Industry);k. International NGOs and Third Sector,Pro (good relationship and mutual influence),Pro (good relationship and mutual influence),Neutral,Neutral,"b. Global promotional events and forums;c. Innovation and startup support structure;e. Urban Infrastructure (Public Real-Estate, Transportation systems, Public Sport and Leisure areas);f. City Council or other Governmental Deliberative Assemblies",5,3,a. Yes,a. Online Survey Studies;d. Mobile Voting Application,c. One hour a week,
